stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code,nearest_node
Botanischer Garten,646136,548255,48.164467,11.502927,,,245412
Botanischer Garten,646136,665693,48.164307,11.502981,,,290262085
Botanischer Garten,646136,94869,48.164635,11.5022,,,245412
Bremer Straße,227561,60395,48.189182,11.569888,,1,375749562
Briefzentrum,27190,682895,48.149036,11.524074,,,30888271
Brienner Straße,373895,215299,48.14416,11.571235,,,29559976
Brienner Straße,373895,244800,48.14379,11.572097,,,29559976
Brudermühlstraße,189250,166805,48.112198,11.54928,,,21151002
Brudermühlstraße,189250,211519,48.1126,11.548678,,,1955204
Brudermühlstraße,189250,349612,48.112144,11.548193,,,21151002
Brudermühlstraße,189250,613120,48.112595,11.548795,,,1955204
"Brunnthal, Abzw. Waldbrunn",405490,146725,48.042786,11.670418,,,324377142
"Brunnthal, Abzw. Waldbrunn",405490,637340,48.042805,11.670526,,,324377142
"Brunnthal, Abzw.Gudrunsiedlg.",410069,22725,48.03764,11.674119,,,324377142
"Brunnthal, Abzw.Gudrunsiedlg.",410069,270103,48.03833,11.673598,,,324377142
"Brunnthal, Bergstraße",67853,233237,48.00514,11.680866,,,169013319
"Brunnthal, Bergstraße",67853,368181,48.004803,11.680309,,,169013319
"Brunnthal, E.-Sänger-Ring",46214,10926,48.04167,11.664642,,,324377142
"Brunnthal, E.-Sänger-Ring",46214,298064,48.041416,11.66448,,,324377142
"Brunnthal, Ort",142733,560269,48.00722,11.68542,,,169013319
"Brunnthal, Ort",142733,593116,48.00708,11.685357,,,169013319
"Brunnthal, Zusestraße",591668,14888,48.040966,11.661426,,,324377142
"Brunnthal, Zusestraße",591668,259190,48.0405,11.661408,,,324377142
Bruno-Walter-Ring,349511,495907,48.162285,11.640055,,,1954504
Buchendorf,314644,480072,48.05728,11.403106,,,1701549581
"Buchendorf, Neurieder Straße",334518,165434,48.068764,11.408209,,Ri,1701549581
"Buchendorf, Neurieder Straße",334518,656368,48.068817,11.408173,,Ri,1701549581
Buchenhain,662918,109304,48.031254,11.497442,,,5040599150
Buchhof,158841,180937,48.00269,11.380361,,,1701549581
Bundesfinanzhof,638110,15838,48.148155,11.605506,,,27486409
Bundesfinanzhof,638110,671042,48.14843,11.605596,,,1954354
Bunzlauer Platz,446065,417587,48.17927,11.507131,,,2617614043
Bunzlauer Platz,446065,429289,48.179073,11.507122,,,2617614043
Burgauerstraße,235481,358424,48.139797,11.654823,,,1607560628
Burgauerstraße,235481,600464,48.139923,11.654769,,,1607560628
Burghausener Straße,503481,513523,48.147285,11.529661,,,27484756
Burghausener Straße,503481,91742,48.147213,11.529652,,,27484756
Böhmerwaldplatz,41153,196938,48.142693,11.615396,,,2039384
Böhmerwaldplatz,41153,276127,48.143486,11.615594,,,2039384
Böhmerwaldplatz,41153,365688,48.143085,11.615441,,,2039384
Böhmerwaldplatz,41153,403276,48.14354,11.615468,,,2039384
Bürgerpark Oberföhring,494737,67922,48.165707,11.623059,,,49493547
Bürgerpark Oberföhring,494737,77908,48.166588,11.623634,,,7982679
Campingplatz Obermenzing,54573,446007,48.174934,11.4468,,,295287
Campingplatz Obermenzing,54573,574484,48.175232,11.446315,,,540162
Campingplatz Thalkirchen,61921,286287,48.09162,11.544007,,1,1752667407
Candidplatz,156734,123149,48.112995,11.571559,,,4184193658
Candidplatz,156734,424344,48.111744,11.570561,,,20982521
Candidplatz,156734,432453,48.111546,11.570328,,,20982521
Candidplatz,156734,555374,48.11298,11.571648,,,4184193658
Candidplatz,156734,607773,48.111137,11.570076,,,21135012
Candidplatz,156734,62042,48.111767,11.569843,,,1562269475
Caracciolastraße,453782,173925,48.20727,11.562494,,,41318599
Caracciolastraße,453782,266461,48.20703,11.563249,,,371181198
Caracciolastraße,453782,677420,48.20738,11.563555,,,32837721
Carl-Amery-Platz,154911,295022,48.12102,11.585186,,,19092162
Carl-Amery-Platz,154911,296883,48.121475,11.585734,,,1670275647
Carola-Neher-Straße,456659,476435,48.09053,11.533802,,,26057178
Carola-Neher-Straße,456659,555463,48.090687,11.53285,,,26057178
Chiemgaustraße,656960,173762,48.10679,11.596702,,,7528585133
Chiemgaustraße,656960,300322,48.107243,11.596163,,,1354717177
Chiemgaustraße,656960,357489,48.1063,11.596235,,,7528585132
Chiemgaustraße,656960,468875,48.10644,11.596388,,,7528585132
Chiemgaustraße,656960,483085,48.10699,11.59602,,,1354717177
Chiemgaustraße,656960,678319,48.107315,11.596253,,,1354717177
Chinesischer Turm,541420,410252,48.152565,11.593415,,,27039324
Chinesischer Turm,541420,75330,48.15293,11.593477,,,27039324
Cincinnatistraße,434823,107438,48.092617,11.601508,,,260122421
Cincinnatistraße,434823,113314,48.092815,11.60194,,,260122421
Clarita-Bernhard-Straße,624792,173623,48.13844,11.409125,,,26805658
Clarita-Bernhard-Straße,624792,217911,48.13794,11.409134,,,26805659
Claude-Lorrain-Straße,237233,326048,48.12122,11.571253,,,1955097
Claude-Lorrain-Straße,237233,380897,48.121117,11.57102,,,1955097
Claudiusplatz,344037,596995,48.182056,11.525565,,,36236257
Claudiusplatz,344037,71726,48.181965,11.525313,,,36236257
Clemensstraße,55900,249586,48.16327,11.574685,,,1701728527
Clemensstraße,55900,463662,48.163666,11.574442,,,1701728527
Corinthstraße,323070,499084,48.11226,11.649496,,,7792373097
Corinthstraße,323070,68104,48.1127,11.649829,,,15355012
Corneliusbrücke,112358,418718,48.129093,11.579068,,,1955071
Corneliusbrücke,112358,62316,48.129494,11.579428,,,1955071
Cosimabad,479091,174395,48.153656,11.628997,,,31088111
Cosimabad,479091,304286,48.153603,11.628566,,,31088111
Cosimabad,479091,337071,48.153496,11.628826,,,1954462
Cosimabad,479091,353939,48.153057,11.629123,,,31088653
Curd-Jürgens-Straße,544795,480797,48.084953,11.643046,,,21675399
Curd-Jürgens-Straße,544795,517378,48.085674,11.642939,,,21675399
Curt-Mezger-Platz,415212,249827,48.181335,11.567004,,,1955631
Curt-Mezger-Platz,415212,41910,48.181217,11.566806,,,1955631
Dachau Bahnhof,396261,200043,48.255764,11.442983,,,32691286
Dachau Bahnhof,396261,210026,48.254585,11.443315,,,32691286
Dachau Bahnhof,396261,250333,48.25458,11.443135,,,32691286
Dachau Bahnhof,396261,286580,48.25458,11.443504,,,32691286
Dachau Bahnhof,396261,413279,48.25465,11.44426,,,32691286
Dachau Bahnhof,396261,538252,48.253952,11.442866,,,32691286
Dachau Bahnhof,396261,562317,48.254402,11.443207,,,32691286
Dachau Bahnhof,396261,570682,48.255604,11.442821,,,32691286
Dachau Bahnhof,396261,619972,48.25593,11.442947,,,32691286
Dachau Bahnhof,396261,627164,48.255344,11.442866,,,32691286
Dachau Bahnhof,396261,676844,48.254414,11.443441,,,32691286
Dachau Bf.,396261,209266,48.25561,11.44301,,,32691286
Dachau Stadt,292695,275816,48.266315,11.440521,,,32691286
Dachau Stadt,292695,48587,48.266663,11.439761,,,32691286
Dachau Stadt,292695,542488,48.26637,11.440404,,,32691286
"Dachau, Alte Römerstraße",111496,551907,48.2632,11.469483,,,32691286
"Dachau, Am Rehsteig",303153,662965,48.239,11.439416,,,11296261124
"Dachau, Am Rennplatz",296384,19333,48.24555,11.435284,,,11296261124
"Dachau, Augsburger Straße",329099,356380,48.261955,11.431035,,,32691286
"Dachau, Augsburger Straße",329099,515775,48.26203,11.430442,,,32691286
"Dachau, August-Pfaltz-Straße",405635,504092,48.250748,11.43806,,,11296261124
"Dachau, Bahnhofstraße",311001,107842,48.253216,11.441375,,,11296261124
"Dachau, Bahnhofstraße",311001,514049,48.25315,11.441411,,,11296261124
"Dachau, Breitenauer Weg",7206,370130,48.264694,11.424163,,,32691286
"Dachau, Breitenauer Weg",7206,611078,48.264725,11.423813,,,32691286
"Dachau, Breslauer Platz",244864,120894,48.25964,11.454948,,,32691286
"Dachau, Breslauer Platz",244864,268101,48.259567,11.455317,,,32691286
"Dachau, Brucker Straße",226960,335787,48.25906,11.424262,,,11296261124
"Dachau, Brucker Straße",226960,90794,48.2586,11.423462,,,11296261124
"Dachau, Buchenlandstraße",580934,618058,48.262684,11.452074,,,32691286
"Dachau, Dr.-Engert-Straße",26846,377343,48.260315,11.439129,,,32691286
"Dachau, Eduard-Ziegler-Straße",85614,126716,48.243145,11.441069,,,11296261124
"Dachau, Eduard-Ziegler-Straße",85614,363171,48.243767,11.440836,,,11296261124
"Dachau, Egerer Straße",392168,130853,48.263557,11.461506,,,32691286
"Dachau, Egerer Straße",392168,19173,48.263546,11.461254,,,32691286
"Dachau, Enzianweg",139795,367286,48.23958,11.440997,,,11296261124
"Dachau, Erasm.-Reismüller-Str.",644473,104303,48.256454,11.46465,,,32691286
"Dachau, Erasm.-Reismüller-Str.",644473,315418,48.256344,11.463931,,,32691286
"Dachau, Ernst-Reuter-Platz",445643,484868,48.259438,11.45917,,,32691286
"Dachau, Ernst-Reuter-Platz",445643,563347,48.259808,11.459745,,,32691286
"Dachau, Eschenrieder Straße",246564,29264,48.24941,11.434826,,,11296261124
"Dachau, Eschenrieder Straße",246564,353073,48.249294,11.434485,,,11296261124
"Dachau, Familienbad",156890,469586,48.254868,11.424208,,,11296261124
"Dachau, Familienbad",156890,470136,48.25496,11.424271,,,11296261124
"Dachau, Feldiglstraße",139004,177474,48.26223,11.447277,,,32691286
"Dachau, Feldiglstraße",139004,190061,48.262154,11.44733,,,32691286
"Dachau, Festwiese",232628,16227,48.258076,11.435859,,,32691286
"Dachau, Frühlingstraße",84494,203989,48.25727,11.442345,,,32691286
"Dachau, Frühlingstraße",84494,81996,48.257507,11.442246,,,32691286
"Dachau, Fünfkirchner Straße",645148,413431,48.260925,11.461865,,,32691286
"Dachau, Fünfkirchner Straße",645148,561773,48.260975,11.461695,,,32691286
"Dachau, Gaußstraße",114128,553630,48.259857,11.475645,,,32691286
"Dachau, Gaußstraße",114128,70543,48.26055,11.476086,,,32691286
"Dachau, Gottesackerstraße",442100,218146,48.261494,11.436685,,,32691286
"Dachau, Gottesackerstraße",442100,74763,48.261353,11.436551,,,32691286
"Dachau, Graf-Konrad-Straße",600134,375093,48.248867,11.428205,,,11296261124
"Dachau, Hallenbad",680307,241814,48.254593,11.427792,,,11296261124
"Dachau, Hallenbad",680307,311900,48.254654,11.42763,,,11296261124
"Dachau, I.-Taschner-Gymnasium",586892,61191,48.25754,11.446675,,,32691286
"Dachau, Ignaz-Taschner-Gym.",586892,126002,48.25751,11.44619,,,32691286
"Dachau, J.-F.-Kennedy-Platz",572993,188700,48.26583,11.453071,,,32691286
"Dachau, J.-F.-Kennedy-Platz",572993,315465,48.265945,11.453026,,,32691286
"Dachau, Johann-Pflügler-Straße",53029,655449,48.24775,11.440036,,,11296261124
"Dachau, Josef-Effner-Gym.",21222,270729,48.266357,11.449199,,,32691286
"Dachau, Josef-Effner-Gym.",21222,416105,48.266304,11.448777,,,32691286
"Dachau, Julius-Kohn-Weg",479703,218404,48.266865,11.459,,,32691286
"Dachau, Julius-Kohn-Weg",479703,476912,48.26692,11.458676,,,32691286
"Dachau, KZ-Gedenkstätte",304939,227708,48.26654,11.466896,,,32691286
"Dachau, KZ-Gedenkstätte",304939,509079,48.266613,11.466905,,,32691286
"Dachau, Karl-Benz-Straße",35709,394635,48.264935,11.475448,,,32691286
"Dachau, Karl-Benz-Straße",35709,502180,48.264908,11.475205,,,32691286
"Dachau, Kath. Altenheim",454952,525829,48.25302,11.432652,,,11296261124
"Dachau, Kath. Altenheim",454952,574119,48.25281,11.432886,,,11296261124
"Dachau, Klagenfurter Platz",636361,479973,48.24137,11.440925,,,11296261124
"Dachau, Klagenfurter Platz",636361,85319,48.24105,11.441186,,,11296261124
"Dachau, Klinikum",649294,167060,48.26618,11.42878,,,32691286
"Dachau, Klinikum",649294,549823,48.26578,11.428646,,,32691286
"Dachau, Kloster Karmel",203604,198149,48.27301,11.471863,,,32691286
"Dachau, Kloster Karmel",203604,505921,48.273075,11.471747,,,32691286
"Dachau, Kopernikusstr. Abzw.",297161,129874,48.255806,11.473921,,,32691286
"Dachau, Kopernikusstr. Abzw.",297161,137366,48.255848,11.474918,,,32691286
"Dachau, Kopernikusstraße",115950,300800,48.262074,11.474927,,,32691286
"Dachau, Kopernikusstraße",115950,675761,48.26218,11.474846,,,32691286
"Dachau, Kräutergarten",297434,213428,48.274757,11.4703,,,32691286
"Dachau, Landratsamt",540211,505415,48.261112,11.426481,,,11296261124
"Dachau, Landratsamt",540211,548595,48.261143,11.4264,,,11296261124
"Dachau, Leitenweg",228736,264384,48.271545,11.441662,,,32691286
"Dachau, Leitenweg",228736,627730,48.27172,11.442102,,,32691286
"Dachau, Lessingstraße",423357,104458,48.249687,11.44371,,,11296261124
"Dachau, Lessingstraße",423357,572208,48.24973,11.443504,,,11296261124
"Dachau, Liegnitzer Straße",626635,164718,48.259647,11.450915,,,32691286
"Dachau, Liegnitzer Straße",626635,413427,48.259743,11.451005,,,32691286
"Dachau, Liegsalzstraße",663265,559495,48.26421,11.450079,,,32691286
"Dachau, Liegsalzstraße",663265,63594,48.26416,11.449882,,,32691286
"Dachau, Ludwig-Dill-Straße",491573,214760,48.256992,11.422411,,,11296261124
"Dachau, Ludwig-Dill-Straße",491573,397642,48.257217,11.422492,,,11296261124
"Dachau, Ludwig-Ernst-Straße",439518,40996,48.26446,11.458011,,,32691286
"Dachau, Ludwig-Ernst-Straße",439518,464339,48.264515,11.458101,,,32691286
"Dachau, Ludwig-Ganghofer-Str.",398556,473285,48.253204,11.440279,,,11296261124
"Dachau, Ludwig-Thoma-Schule",505423,663296,48.259533,11.437602,,,32691286
"Dachau, Ludwig-Thoma-Straße",497193,185641,48.26201,11.438895,,,32691286
"Dachau, Ludwig-Thoma-Straße",497193,471353,48.2621,11.438653,,,32691286
"Dachau, Martin-Huber-Straße",449311,416070,48.260452,11.438284,,,32691286
"Dachau, Max-Planck-Straße",525975,34289,48.269634,11.474307,,,32691286
"Dachau, Max-Planck-Straße",525975,478071,48.26969,11.474244,,,32691286
"Dachau, Mittermayerstraße",259515,270552,48.261757,11.431817,,,32691286
"Dachau, Mittermayerstraße",259515,507369,48.261448,11.431817,,,32691286
"Dachau, Moosstraße",83176,542071,48.236767,11.439776,,,11296261124
"Dachau, Newtonstraße",86361,660760,48.26265,11.471163,,,32691286
"Dachau, Newtonstraße",86361,674124,48.262756,11.470947,,,32691286
"Dachau, Newtonstraße Nord",431254,142679,48.261986,11.471226,,,32691286
"Dachau, Newtonstraße Süd",599860,175710,48.26063,11.471154,,Ri,32691286
"Dachau, Obergrashof",201156,600758,48.254654,11.492058,,,32691286
"Dachau, Obergrashof",201156,614597,48.254772,11.491833,,,32691286
"Dachau, Ohmstraße",434263,346000,48.266613,11.475026,,,32691286
"Dachau, Pater-Roth-Straße",79325,180073,48.26639,11.463329,,,32691286
"Dachau, Pater-Roth-Straße",79325,482155,48.26638,11.463734,,,32691286
"Dachau, Pfarrer-Kölbl-Straße",121155,222768,48.245758,11.440378,,,11296261124
"Dachau, Pfarrer-Kölbl-Straße",121155,636116,48.246082,11.439964,,,11296261124
"Dachau, Polizei",203868,368827,48.263123,11.426741,,,32691286
"Dachau, Polizei",203868,507144,48.26285,11.427064,,,32691286
"Dachau, Pollnstraße",511104,373952,48.25748,11.450987,,,32691286
"Dachau, Pollnstraße",511104,452050,48.257637,11.451175,,,32691286
"Dachau, Puchheimer Straße",506191,269065,48.24815,11.422357,,,11296261124
"Dachau, Puchheimer Straße",506191,556478,48.248074,11.422393,,,11296261124
"Dachau, Rathaus",227617,620083,48.25954,11.434979,,,32691286
"Dachau, Rathaus",227617,669,48.259598,11.434943,,,32691286
"Dachau, Ratiborer Straße",339652,334154,48.26232,11.464659,,,32691286
"Dachau, Ratiborer Straße",339652,487127,48.262135,11.464497,,,32691286
"Dachau, Robert-Bosch-Straße",549843,5918,48.26535,11.470839,,,32691286
"Dachau, Saubachsiedlung",186034,455072,48.256886,11.474612,,,32691286
"Dachau, Schulzentrum",262512,137918,48.25096,11.455164,,,32691286
"Dachau, Schulzentrum",262512,434708,48.250107,11.455191,,,32691286
"Dachau, Schulzentrum",262512,459123,48.25073,11.455128,,,32691286
"Dachau, St.-Peter-Straße",516377,161190,48.25717,11.451669,,,32691286
"Dachau, St.-Peter-Straße",516377,589068,48.257175,11.452684,,,32691286
"Dachau, Stadtweiher",294691,363852,48.24516,11.428008,,,11296261124
"Dachau, Steinkirchener Straße",474161,379563,48.263664,11.435356,,,32691286
"Dachau, Steinstraße",344853,139742,48.26264,11.451032,,,32691286
"Dachau, Stresemannstraße",324951,645258,48.25777,11.455972,,,32691286
"Dachau, Stresemannstraße",324951,676842,48.257645,11.456161,,,32691286
"Dachau, Theodor-Heuss-Straße",158758,307166,48.256783,11.456826,,,32691286
"Dachau, Theodor-Heuss-Straße",158758,428900,48.2569,11.45723,,,32691286
"Dachau, Uhdestraße",114807,137017,48.2519,11.435482,,,11296261124
"Dachau, Uhdestraße",114807,539557,48.251823,11.435347,,,11296261124
"Dachau, Unterer Markt",134994,557876,48.25543,11.438365,,,32691286
"Dachau, Unterer Markt",134994,628358,48.25527,11.438311,,,32691286
"Dachau, Veltenstraße",600797,195774,48.267128,11.444932,,,32691286
"Dachau, Veltenstraße",600797,633397,48.267105,11.445318,,,32691286
"Dachau, Von-Eichendorff-Straße",292341,303779,48.26008,11.463886,,,32691286
"Dachau, Von-Eichendorff-Straße",292341,568169,48.259983,11.463967,,,32691286
"Dachau, Waldfriedhof",626618,175572,48.265156,11.430712,,,32691286
"Dachau, Waldfriedhof",626618,206199,48.26498,11.430828,,,32691286
"Dachau, Wallbergstraße",217252,523849,48.24501,11.450726,,,11296261124
"Dachau, Wallbergstraße",217252,76557,48.24521,11.450627,,,11296261124
"Dachau, Watzmannstraße",647934,583301,48.246094,11.447869,,,11296261124
"Dachau, Watzmannstraße",647934,67723,48.2464,11.447672,,,11296261124
"Dachau, Weblinger Weg",526544,202374,48.26832,11.439731,,,32691286
"Dachau, Weblinger Weg",526544,378485,48.268677,11.439865,,,32691286
"Dachau, Wilhelm-Dürr-Straße",673277,371524,48.248814,11.427154,,,11296261124
"Dachau, Wilhelm-Dürr-Straße",673277,72993,48.248894,11.427208,,,11296261124
"Dachau, Würmstraße",266794,188711,48.257034,11.463033,,,32691286
"Dachau, Würmstraße",266794,344906,48.257133,11.463204,,,32691286
"Dachau, Zwingereck",505936,156765,48.264492,11.438195,,,32691286
"Dachau, Zwingereck",505936,334427,48.26421,11.437997,,,32691286
Dachstraße,646857,527800,48.13801,11.44318,,,193917598
Dachstraße,646857,608852,48.137924,11.443315,,,193917598
Daglfing Bahnhof Ost,48000,26830,48.14886,11.649972,,,89407535
Daglfing Bahnhof Ost,48000,362304,48.14883,11.650413,,,89407533
Daglfing Bahnhof West,503439,481024,48.14852,11.648697,,,1954520
Daglfing Bahnhof West,503439,594631,48.14846,11.648194,,,1954520
Dall'Armistraße,577353,242570,48.161194,11.511443,,,13680430016
Dall'Armistraße,577353,323750,48.161053,11.511353,,,13680430016
Dankwartstraße,220712,4411,48.151306,11.523669,,,30888433
Dankwartstraße,220712,59010,48.151432,11.523714,,,30891649
Daphnestraße,630155,205833,48.148273,11.62561,,,248793723
Daphnestraße,630155,232508,48.14786,11.625871,,,248793723
Daphnestraße,630155,92856,48.148228,11.624847,,,248793723
Deidesheimer Straße,674262,163605,48.16869,11.559422,,,16527673
Deidesheimer Straße,674262,412004,48.16855,11.559422,,,16527673
Deisenhofen,506847,172664,48.01954,11.583597,,,1878042515
Deisenhofen (S) Ost,25821,157537,48.020294,11.58409,,,1878042515
